time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-08 00:00:00+00:00,1.0,1.0,50,18
2024-10-09 00:00:00+00:00,1.0,1.0,54,34
2024-10-10 00:00:00+00:00,,,25,19
2024-10-11 00:00:00+00:00,,,32,20
2024-10-12 00:00:00+00:00,3.0,2.0,71,27
2024-10-13 00:00:00+00:00,4.0,1.0,63,19
2024-10-14 00:00:00+00:00,1.0,1.0,71,28
2024-10-15 00:00:00+00:00,,,44,27
2024-10-16 00:00:00+00:00,,,29,18
2024-10-17 00:00:00+00:00,3.0,2.0,37,23
2024-10-18 00:00:00+00:00,,,31,17
2024-10-19 00:00:00+00:00,5.0,2.0,95,15
2024-10-20 00:00:00+00:00,,,25,16
2024-10-21 00:00:00+00:00,,,26,16
