url_path,views_total,views_unique
/vishal2376/snaptick,281,203
/vishal2376/snaptick/releases/tag/v3.1,48,42
/vishal2376/snaptick/releases,18,17
/vishal2376/snaptick/tree/master/app,15,9
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,15,6
/vishal2376/snaptick/tree/master/app/src,13,7
/vishal2376/snaptick/tree/master/app/src/main,10,6
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick/presentation,10,3
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick/presentation/calender_screen,5,1
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/di/AppModule.kt,4,4
