url_path,views_total,views_unique
/vishal2376/snaptick,233,195
/vishal2376/snaptick/releases/tag/v3.3,45,41
/vishal2376/snaptick/releases,8,8
/vishal2376/snaptick/issues,3,3
/vishal2376/snaptick/actions,2,2
/vishal2376/snaptick/issues/93,2,2
/vishal2376/snaptick/tree/master,2,2
/vishal2376/snaptick/tree/master/app,2,2
/vishal2376/snaptick/blob/f9da8b116d643ac7c52353a85ea3b84006c7cc36/app/src/main/java/com/vishal2376/snaptick/widget/TaskAppWidget.kt,1,1
/vishal2376/snaptick/blob/master/.idea/codeStyles/codeStyleConfig.xml,1,1
