url_path,views_total,views_unique
/vishal2376/snaptick,255,211
/vishal2376/snaptick/releases/tag/v3.0,60,55
/vishal2376/snaptick/releases,21,14
/vishal2376/snaptick/tree/master/app,7,6
/vishal2376/snaptick/blob/master/README.md,7,1
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/MainActivity.kt,6,3
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,6,2
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/data/repositories/TaskRepository.kt,5,2
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/ui/theme/Color.kt,5,1
/vishal2376/snaptick/tree/master/app/src,4,3
