url_path,views_total,views_unique
/vishal2376/snaptick,283,227
/vishal2376/snaptick/releases/tag/v3.2,62,49
/vishal2376/snaptick/tree/master/app,19,14
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/data/local/TaskDao.kt,16,2
/vishal2376/snaptick/issues,15,10
/vishal2376/snaptick/releases,11,9
/vishal2376/snaptick/tree/master/app/src,9,8
/vishal2376/snaptick/tree/master/app/src/main,8,7
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,8,6
/vishal2376/snaptick/issues/23,5,4
