url_path,views_total,views_unique
/vishal2376/snaptick,239,200
/vishal2376/snaptick/releases/tag/v3.3,56,43
/vishal2376/snaptick/releases,6,6
/vishal2376/snaptick/tree/master/app,5,3
/vishal2376/snaptick/tree/master/app/src,3,3
/vishal2376/snaptick/tree/f7c6ef3006352d4cb9dd2185bf27ae60d26e939f/app/src/main/res/drawable,3,1
/vishal2376/snaptick/commits,2,2
/vishal2376/snaptick/issues/93,2,2
/vishal2376/snaptick/tree/master,2,2
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,2,2
