url_path,views_total,views_unique
/vishal2376/snaptick,286,208
/vishal2376/snaptick/releases/tag/v3.2,54,46
/vishal2376/snaptick/issues,18,10
/vishal2376/snaptick/tree/master/app,17,10
/vishal2376/snaptick/tree/master/app/src,12,8
/vishal2376/snaptick/tree/master/app/src/main,9,4
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick/presentation,9,4
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick/presentation/add_edit_screen,9,1
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,8,4
/vishal2376/snaptick/blob/master/app/src/main/java/com/vishal2376/snaptick/presentation/add_edit_screen/AddTaskScreen.kt,8,1
