time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-03 00:00:00+00:00,,,29,11
2024-09-04 00:00:00+00:00,1.0,1.0,57,31
2024-09-05 00:00:00+00:00,1.0,1.0,75,20
2024-09-06 00:00:00+00:00,,,48,16
2024-09-07 00:00:00+00:00,,,15,11
2024-09-08 00:00:00+00:00,,,43,21
2024-09-09 00:00:00+00:00,5.0,3.0,156,18
2024-09-10 00:00:00+00:00,3.0,1.0,66,17
2024-09-11 00:00:00+00:00,1.0,1.0,75,21
2024-09-12 00:00:00+00:00,6.0,3.0,78,21
2024-09-13 00:00:00+00:00,,,29,14
2024-09-14 00:00:00+00:00,,,146,15
2024-09-15 00:00:00+00:00,6.0,3.0,50,30
2024-09-16 00:00:00+00:00,1.0,1.0,28,17
