url_path,views_total,views_unique
/vishal2376/snaptick,202,163
/vishal2376/snaptick/releases/tag/v4.0,30,25
/vishal2376/snaptick/releases/tag/v4.1,26,21
/vishal2376/snaptick/releases,15,11
/vishal2376/snaptick/issues,8,4
/vishal2376/snaptick/pulls,5,2
/vishal2376/snaptick/discussions,2,2
/vishal2376/snaptick/issues/122,2,2
/vishal2376/snaptick/blob/d448cc820ffb6cefbf0aca1b03594861b2f915ee/app/src/main/java/com/vishal2376/snaptick/domain/model/Task.kt,2,1
/vishal2376/snaptick/pull/120,2,1
